Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
3940.0,-0.5563786036436169,1.3747926802077008,-1.1309165229369462,-1.0542017452448667,0.14545933674635994,0.0022232609124599747,-0.06730038209946129,-0.6280909839407168,-0.2370382325997406,-0.24193001283703103,-0.23994962118180865,0.0
1655.0,0.8094377433496793,0.3776978988993967,0.6990176584057096,2.4952596162586635,1.1623717716038402,0.5811696267046339,0.7500564197388857,2.0549074294963363,-1.330836249510807,-0.24193001283703103,-1.216739858276514,0.0
1867.0,-0.6805437260975536,0.08443472792636653,-0.2641055949325305,-0.6731861188687815,0.0324690662066399,-0.7053778528335304,-0.5721384067643227,0.04698603621441213,-0.920661993169159,-0.5282287938745461,-1.54233660397475,0.0
4476.0,0.6852726208957437,-1.088617955965756,-0.2641055949325305,0.7907160245761774,0.3714398778258,0.5811696267046339,0.8462160434845736,0.8778500610207455,-0.5104877368275079,0.8078321843005228,-0.6469455533046029,1.0
453.0,0.06444700862606335,-0.8540074191873314,0.31376835707041334,-0.9940413831854849,-0.4194920159522402,0.19520538284318464,0.19713858320118038,-0.33382664182180954,1.1302092885390962,0.7123992572880188,0.4112438702146627,1.0
3297.0,-0.18388323628180897,-1.3232284927441804,0.12114370640276577,-0.973987929165691,-0.7019676923015403,-0.5123957309028058,-0.7163778423828545,-0.22996863872103232,1.0618469124821528,0.9032651113130278,-0.3213488076063672,1.0
2574.0,0.8094377433496793,-0.7367021507981194,0.12114370640276577,0.0056909117772073305,-2.1674515012017093,-0.576723104879714,-0.6682980305100106,-0.33382664182180954,2.224007305450163,-0.14649708582452653,0.16704631094098557,1.0
4103.0,0.43694237598787133,-0.5020916140196947,0.6027053330718856,1.5527472773283475,1.1058766363339803,0.902806496589175,1.2789343503401691,1.3279014077908187,-1.3991986255677504,-0.05106415881202149,-1.216739858276514,1.0
3405.0,-0.6805437260975536,0.3190452647047905,0.12114370640276577,-0.973987929165691,0.5974204189052401,-1.3486515926026126,-0.16346000584514916,-0.02225263251943937,0.7883974082543855,0.04436876820048355,-0.8097439261537199,1.0
2924.0,0.18861213107999897,-1.5578390295226048,-0.07148094426488236,0.5099676682990619,0.0324690662066399,1.2244433664737162,0.052899147582648555,0.5316567173514495,0.24149839979885382,-0.5282287938745461,-0.8911431125782785,1.0
722.0,-1.0530390934593616,0.5536558014832151,-0.2641055949325305,-1.0341482912250728,-0.7584628275714004,-1.0913420966949798,-0.6442581245735886,-2.092488827661784,-0.7839372410552753,1.475862673388058,2.283425157979517,1.0
