Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
3940.0,-0.5459022323091957,1.11089870574916,-1.0474384966918542,-1.0342663052789096,0.01256014293653616,-0.019964079539417003,-0.07080624495510841,-0.6092555416294642,-0.23899255020042653,-0.25883526813130714,-0.24001687848332973,0.0
1655.0,0.7681697702098556,0.25960532539282805,0.5443212892923002,2.429375284999646,0.7238439971476643,0.5260400007379078,0.7367251229168705,1.9644219309508753,-1.3035575445426892,-0.25883526813130714,-1.2163108242328535,0.0
1867.0,-0.6653633234472919,0.009224919405672017,-0.29344701912041277,-0.6624629707292342,-0.06647139642025586,-0.6873023998783695,-0.5695756192289778,0.03831491921333045,-0.9043456716643425,-0.5237777713927648,-1.5417421394826953,0.0
4476.0,0.6487086790717604,-0.9922967045429537,-0.29344701912041277,0.7660445778037296,0.1706232216501202,0.5260400007379078,0.8317288132547505,0.8353247171737129,-0.505133798785993,0.712620577160703,-0.6468060225456316,1.0
453.0,0.051403223381282385,-0.7919923797532284,0.2092139659272148,-0.9755605156131715,-0.38259755384742394,0.16203728055302458,0.19045390347406127,-0.32698123818516434,1.0917136927274056,0.6243064094068848,0.41084575201635376,1.0
3297.0,-0.18751895889490902,-1.1926010293326788,0.04166030424467258,-0.9559919190579255,-0.5801764022394039,-0.5053010397859279,-0.7120811547357976,-0.22735501344013037,1.0251783805810124,0.8009347449145223,-0.3213747072957898,1.0
2574.0,0.7681697702098556,-0.6918402173583661,0.04166030424467258,-1.2166283614931444e-15,-1.6052154676969963,-0.5659681598167418,-0.6645793095668576,-0.32698123818516434,2.156278687069668,-0.17052110037748835,0.1667722655789721,1.0
4103.0,0.409786496795569,-0.4915358925686409,0.4605444584510288,1.5096512469030803,0.6843282274692684,0.829375600891977,1.2592454197752099,1.2670383577355637,-1.3700928566890822,-0.08220693262366913,-1.2163108242328535,1.0
3405.0,-0.6653633234472919,0.20952924419539673,0.04166030424467258,-0.9559919190579255,0.3286863003637042,-1.293973600186508,-0.1658099352929883,-0.02810256395002553,0.759037131995446,0.006107235130150115,-0.8095216801705517,1.0
2924.0,0.17086431451937756,-1.3929053541224037,-0.12589335743787008,0.4920842260302844,-0.06647139642025586,1.1327112010460463,0.047948367967241445,0.5032373013568961,0.22675463482431615,-0.5237777713927648,-0.8908795089830118,1.0
722.0,-1.0237465968615784,0.40983356898512197,-0.29344701912041277,-1.0146977087236637,-0.6196921719178,-1.0513051200632526,-0.6408283869823876,-2.0139853105345464,-0.7712750473715594,1.3308197514374378,2.2820758147029427,1.0
2020.0,1.4849363170384287,-0.09092724298919062,0.628098120133571,-0.9853448138907945,-0.3035660144906319,-1.4759749602789496,-1.8046235936214163,-1.090782294563832,-1.3035575445426892,0.6243064094068848,1.2244240401409574,0.0
723.0,-0.18751895889490902,-1.3929053541224037,1.465866428546284,-0.4276398120662813,-0.501144862882612,1.314712561138488,-0.35581731596874805,-0.7719783753796642,-1.835840041713822,0.4476780738992463,0.1667722655789721,1.0
3865.0,0.8876308613479508,0.30968140659025933,-0.6285543424854977,-0.9364233225026793,1.2770647726452085,0.2833715206146523,0.42796312931876096,-0.09452004711338152,-0.571669110932383,-0.25883526813130714,-0.56544819373317,0.0
1337.0,-0.784824414585387,2.5130289792772356,-2.639198282676008,-1.092972094944648,-0.2245344751338399,-1.779310560433019,-1.3771069871009567,-0.5793676742059392,0.35982525911709934,-1.2302911134233183,-0.8095216801705517,0.0
2949.0,0.051403223381282385,-0.8921445421480911,0.12543713508594345,0.08114369837011681,0.1706232216501202,0.9507098409536048,-0.33206639338427807,-0.26056375502180834,-0.571669110932383,-0.4354636036389456,0.1667722655789721,1.0
2624.0,0.5292475879336641,0.20952924419539673,3.392733537895523,1.3726710710163579,-0.06647139642025586,0.6473742407995354,0.6179705099945207,1.3666645824805976,1.4773807099109148e-14,-0.7887202746542221,-1.4603843106702352,0.0
2832.0,-0.9042855057234833,1.7118116801183352,-0.5447775116442263,-1.112540691499894,-0.06647139642025586,-1.3546407202173218,-1.3533560645164868,-0.4598162045118763,0.29328994697070626,-1.4952336166847755,-0.8095216801705517,0.0
492.0,-0.9042855057234833,0.810442218564572,-0.5447775116442263,-0.8581489362816951,-0.2245344751338399,-1.1726393601248803,-0.9258394579960273,-0.7919036203286931,1.424390253459362,1.9490189257141715,0.8176348960786556,1.0
2255.0,-0.6653633234472919,2.0122681673029224,1.21453593602247,-0.9168547259474333,-0.2245344751338399,-0.019964079539417003,-1.0208431483339073,-0.95462645407893,2.023208062776888,2.213961428975629,1.3871396977658776,1.0
1988.0,2.7990083195574798,0.40983356898512197,0.7118749509748423,-1.0146977087236637,0.2101389913285162,-1.293973600186508,1.11673988426839,0.2707761102851133,-0.7047397352251663,-0.08220693262366913,-0.7281638513580916,0.0
3104.0,0.17086431451937756,-0.39138373017377853,0.2092139659272148,-0.31022823273480477,1.6722224694291685,-1.5366420803097636,-0.1420590127085183,0.03831491921333045,0.9586430684346223,-1.0536627779156797,0.2481300943914336,1.0
2651.0,-0.42644114117110044,-1.4930575165172664,-0.5447775116442263,-0.7603059535054646,-0.2245344751338399,-0.2019654396318586,-1.4958616000233067,-0.891529845073764,0.16021932267792308,2.3905897644832677,0.6820385147245295,1.0
1235.0,1.3654752259003335,0.40983356898512197,-0.6285543424854977,-1.0342663052789096,-1.6056106253937805,-1.4456414002635427,-1.210850529009667,0.1711498855400793,0.35982525911709934,-1.0536627779156797,-0.8095216801705517,0.0
1388.0,-0.5459022323091957,0.5099857313799846,-0.461000680802955,-0.4863456017320195,-1.6060057830905643,-0.6873023998783695,-1.3771069871009567,-1.2568260024722588,0.4928958834098796,1.3308197514374378,1.7125710130157192,1.0
50.0,0.6487086790717604,-1.1926010293326788,-0.29344701912041277,1.41180826412685,0.6052966881124763,-0.14129831960104472,0.6892232777479307,1.3832689532714366,-1.902375353860215,-0.4354636036389456,-1.4603843106702352,1.0
1369.0,-1.1432076879996735,0.40983356898512197,0.4605444584510288,-0.6233257776187421,2.8972113294594446,-0.6873023998783695,0.024197445382771472,-0.22735501344013037,-0.6382044230787761,-0.34714943588512637,-1.0535951666079333,1.0
3254.0,-1.0237465968615784,-0.5916880549635035,-0.8798848350093115,-0.29065963617955876,0.1706232216501202,-1.5366420803097636,-0.403319161137688,-0.4897040719354013,-1.6362341052746487,1.2425055836836185,-0.4027325361082499,1.0
337.0,1.7238584993146213,-1.1926010293326788,0.2929907967684861,0.2768296639225776,-0.6196921719178,0.16203728055302458,-0.7595829999047375,-0.34026473481781344,-1.7027694174210388,-1.0536627779156797,1.1430662113284973,1.0
4504.0,1.4849363170384287,-0.19107940538405324,-0.29344701912041277,0.2572610673673314,0.3286863003637042,0.22270440058383845,0.3092085163964111,0.43681981819350324,-1.3035575445426892,0.8009347449145223,-0.4027325361082499,1.0
