Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality,Cluster
3940.0,-0.5563592405068041,1.3746619788068883,-1.1311216874109744,-1.0541653260041086,0.14341309711258007,0.0017520958040221834,-0.06825626223419039,-0.6280915097072914,-0.23705574641094806,-0.2418799644387413,-0.2399495651282334,0.0,-0.4494899112060283
1655.0,0.809225836297749,0.37765937319831666,0.6988180024717304,2.4950796730955958,1.1598818095355674,0.5805146726683782,0.7483053495700112,2.0549035815815326,-1.3308525288075843,-0.2418799644387413,-1.2167400990196489,0.0,0.6099135791325213
1867.0,-0.6805033383981277,0.08442331272520782,-0.2643081500981144,-0.6731729249708069,0.030472129065581475,-0.7056243870301907,-0.5726031401132561,0.046984674552476825,-0.9206787354088478,-0.5281790016149552,-1.542336943650121,0.0,-0.4494899112060283
4476.0,0.6850817384064264,-1.0885209291672293,-0.2643081500981144,0.7906399842624046,0.3692950332065773,0.5805146726683782,0.8443714215469761,0.8778476705645198,-0.510504942010108,0.8078831718740416,-0.6469456209163233,1.0,0.2567790823530048
453.0,0.06436124894981117,-0.8539320807887417,0.31356754144379223,-0.9940086311041136,-0.42129174312241296,0.19467295475880753,0.19592543570246307,-0.33382753195302844,1.1301902315848515,0.7124501594819713,0.41124412413271116,1.0,0.2567790823530048
3297.0,-0.18392694683283514,-1.3231097775457166,0.12094231092982367,-0.9739563994707818,-0.7036441632399094,-0.5127035280754054,-0.7167022480787034,-0.22996965745153755,1.06182793268506,0.9033161842661129,-0.3213487762858511,1.0,-0.4494899112060283
2574.0,0.809225836297749,-0.7366376565994983,0.12094231092982367,0.005662723772044186,-2.1684885188094816,-0.5770104810603338,-0.668669212090221,-0.33382753195302844,2.2239870139814877,-0.14644695204667052,0.16704649065985658,1.0,-0.4494899112060283
4103.0,0.43679354262378006,-0.5020488082210108,0.6025053872147459,1.5526247863290077,1.103411325512068,0.9020494375930205,1.276668745443318,1.327898460071019,-1.399214827707376,-0.05101393965459919,-1.2167400990196489,1.0,2.0224515662505875
3405.0,-0.6805033383981277,0.31901216110369474,0.12094231092982367,-0.9739563994707818,0.5951769693005745,-1.3486939168794752,-0.16432233421115525,-0.022253908448517153,0.7883787370858999,0.04441907273747212,-0.8097440432315588,1.0,-0.8026244079855449
2924.0,0.1885053468411338,-1.5576986259242036,-0.0716829195841454,0.5099087413957613,0.030472129065581475,1.2235842025176624,0.05182632773701574,0.5316547555595115,0.24148034588758324,-0.5281790016149552,-0.8911432543891765,1.0,0.2567790823530048
722.0,-1.0529356320720968,0.5536010094821824,-0.2643081500981144,-1.034113094370777,-0.7601146472634087,-1.0914661049397616,-0.6446526940959797,-2.0924875401784604,-0.7839541376092678,1.4759142586185408,2.283425980757926,1.0,-0.4494899112060283
2020.0,1.554090423645687,-0.03287111146403596,0.7951306177287143,-1.0040347469207795,-0.30835077507541436,-1.5416147758342607,-1.8214620758137998,-1.1300712364645362,-1.3308525288075843,0.7124501594819713,1.225236235708891,0.0,-1.1557589047650614
723.0,-0.18392694683283514,-1.5576986259242036,1.7582567702985592,-0.4325461453708271,-0.5907031951929108,1.416505061472448,-0.3564544781650851,-0.7977260380597421,-1.8777509200059042,0.5215841346978286,0.16704649065985658,1.0,-0.4494899112060283
3865.0,0.9333699341890717,0.4363065852929385,-0.6495586111260521,-0.9539041678374502,1.9504685858645576,0.3232868607286644,0.43609061564487533,-0.09149249144951112,-0.5788672409098964,-0.2418799644387413,-0.5655464097587042,0.0,0.2567790823530048
1337.0,-0.8046474362894503,3.0167839174563,-2.961061377293679,-1.1143220209041036,-0.19540980702841573,-1.863149540758903,-1.389164751917458,-0.5969341473568287,0.3782049436871632,-1.2916431007515252,-0.8097440432315588,0.0,-1.1557589047650614
2949.0,0.06436124894981117,-0.9712265049779856,0.21725492618680767,0.0888118770957963,0.3692950332065773,1.0306633435628774,-0.33243796017084387,-0.2645889489520345,-0.5788672409098964,-0.43274598922288393,0.16704649065985658,1.0,-0.4494899112060283
2624.0,0.5609376405151028,0.31901216110369474,0.10366315969136908,1.4122591648956861,0.030472129065581475,0.7091285786382351,0.628222759598805,1.4317563345725102,0.00849927729854375,-0.8144780387911686,-1.4609377324925035,0.0,0.2567790823530048
2832.0,-0.9287915341807741,2.07842852394235,-0.5532459958690675,-1.1343742525374352,0.030472129065581475,-1.4130008698644037,-1.3651482339232166,-0.47230469795501645,0.3098426447873717,-1.5779421379277385,-0.8097440432315588,0.0,-1.1557589047650614
492.0,-0.9287915341807741,1.022778706239157,-0.5532459958690675,-0.8736952413041236,-0.19540980702841573,-1.2200800109096184,-0.9328509100268744,-0.8184976129600249,1.4720017260837996,2.143945345363039,0.8182401799208011,1.0,-1.1557589047650614
2255.0,-0.6805033383981277,2.430311796510081,1.4693189245276057,-0.9338519362041187,-0.19540980702841573,0.0017520958040221834,-1.0289169820038395,-0.9881321413124755,2.087262416181911,2.430244382539253,1.3880346580241263,1.0,-1.1557589047650614
1988.0,2.91967550045024,0.5536010094821824,0.8914432329856989,-1.034113094370777,0.42576551723007655,-1.3486939168794752,1.1325696374778709,0.2893197150559942,-0.7155918387094763,-0.05101393965459919,-0.7283448320739412,0.0,0.2567790823530048
3104.0,0.1885053468411338,-0.3847543840317673,0.31356754144379223,-0.31223275557083696,2.5151734260995506,-1.605921728819189,-0.14030581621691404,0.046984674552476825,0.9934656337852713,-1.1007770759673825,0.24844570181747572,1.0,-0.4494899112060283
2651.0,-0.43221514261548144,-1.6749930501134476,-0.5532459958690675,-0.7734340831374653,-0.19540980702841573,-0.19116876315076314,-1.5092473418886638,-0.9223554874615543,0.17311804698779176,2.6211104073233957,0.6825748279914122,1.0,-1.1557589047650614
1235.0,1.4299463257543643,0.5536010094821824,-0.6495586111260521,-1.0541653260041086,-2.169053223649717,-1.5094612993417962,-1.2210491259577692,0.1854618405545032,0.3782049436871632,-1.1007770759673825,-0.8097440432315588,0.0,-1.1557589047650614
1388.0,-0.5563592405068041,0.670895433671426,-0.456933380612083,-0.492702840270822,-2.1696179284899517,-0.7056243870301907,-1.389164751917458,-1.3031676939670593,0.5149295414867401,1.4759142586185408,1.7136315026545987,1.0,-1.1557589047650614
50.0,0.6850817384064264,-1.3231097775457166,-0.2643081500981144,1.4523636281623493,0.9904703574650697,-0.12686181016583473,0.7002723135815287,1.4490659803227586,-1.9461132189056956,-0.43274598922288393,-1.4609377324925035,1.0,0.2567790823530048
1369.0,-1.1770797299634193,0.5536010094821824,0.6025053872147459,-0.6330684617041437,4.265758430828029,-0.7056243870301907,0.02780980974277451,-0.22996965745153755,-0.6472295398096879,-0.3373129768308126,-1.0539416767044134,1.0,1.3161825726915544
3254.0,-1.0529356320720968,-0.6193432324102545,-0.9384964568970054,-0.2921805239375054,0.3692950332065773,-1.605921728819189,-0.4044875141535675,-0.5034620603054792,-1.672664023306536,1.3804812462264697,-0.4027479874434688,1.0,-0.4494899112060283
337.0,1.8023786194283342,-1.3231097775457166,0.40988015670077677,0.28933419342911293,-0.7601146472634087,0.19467295475880753,-0.7647352840671859,-0.3476752485532042,-1.7410263222063243,-1.1007770759673825,1.1438370245512735,1.0,-0.4494899112060283
4504.0,1.554090423645687,-0.15016553565327975,-0.2643081500981144,0.2692819617957812,0.5951769693005745,0.258979907743736,0.3160080256736692,0.46241617255847917,-1.3308525288075843,0.9033161842661129,-0.4027479874434688,1.0,0.2567790823530048
3703.0,-0.6805033383981277,-1.0885209291672293,-1.03480907215399,-0.17186713413751548,0.4822360012535759,0.6448216256533066,0.19592543570246307,-0.08110670399936971,-0.6472295398096879,0.5215841346978286,-0.4027479874434688,0.0,0.2567790823530048
4116.0,-0.05978284894151254,0.5536010094821824,0.12094231092982367,-1.0541653260041086,0.31282454918307795,-1.3486939168794752,-1.725396003836835,-0.7492590299590308,-0.9206787354088478,-0.14644695204667052,0.08564727950223887,0.0,-1.1557589047650614
2396.0,-1.0529356320720968,-0.8539320807887417,-0.8421838416400211,-0.23202382903751043,2.0634095539115567,0.9020494375930205,1.492817407391489,0.20623341545478602,0.17311804698779176,-0.5281790016149552,-0.8097440432315588,0.0,2.0224515662505875
1586.0,-1.1770797299634193,-1.2058153533564726,-0.2643081500981144,-1.0140608627374454,0.1998835811360794,-0.6413174340452622,-0.4765370681362912,-0.33382753195302844,1.7159764909692916,2.2393783577551103,0.004248068344621164,1.0,-0.4494899112060283
2155.0,1.8023786194283342,-1.3231097775457166,1.4693189245276057,-0.9539041678374502,1.0469408414885688,-0.2554757161356916,-0.9808839460153568,0.08160396605297382,-0.23705574641094806,-0.7190450263990978,-0.15855035397061426,1.0,-1.1557589047650614
502.0,1.6782345215370094,-0.15016553565327975,1.5656315397845901,-0.25207606067084204,-2.1696179284899517,-1.027159151954833,-0.9328509100268744,0.012365383051979834,-0.4421426431103164,-1.387076113143596,-0.3213487762858511,1.0,-1.1557589047650614
1059.0,-2.046088415202681,-0.3847543840317673,1.1803810787566527,-0.5328073035374854,-0.6471736792164101,-0.8985452459849761,-0.26038840618812015,-0.7146397384585338,2.4974362095806475,0.04441907273747212,0.5740425464479466,1.0,-0.8026244079855449
1730.0,0.1885053468411338,-0.2674599598425235,0.02462969567283914,-0.8736952413041236,-0.9859965833574059,-1.1557730579246899,0.003341775695541768,-1.3343250563174835,0.5149295414867401,-0.3373129768308126,1.4694338691817455,1.0,-1.1557589047650614
1855.0,-1.1770797299634193,-0.2674599598425235,-0.8421838416400211,0.18907303526245461,0.31282454918307795,-0.8985452459849761,-0.6206361761017385,0.19238569885457185,1.3352771282842197,0.9033161842661129,0.004248068344621164,1.0,-0.4494899112060283
3071.0,0.5609376405151028,-0.15016553565327975,1.5656315397845901,-0.2921805239375054,-0.5907031951929108,-0.19116876315076314,-0.7647352840671859,-0.16073107445050513,0.3782049436871632,0.5215841346978286,0.24844570181747572,1.0,-0.4494899112060283
639.0,1.181658129971718,-0.8539320807887417,-1.2274343026679586,-1.0140608627374454,-0.13893932300491643,-0.6413174340452622,-1.3411317159289753,-1.102375803264146,-1.0574033332084276,-0.2418799644387413,0.9810386022360366,1.0,-1.1557589047650614
2141.0,1.8023786194283342,1.022778706239157,2.336132461840465,1.713042639395661,0.7645884213710725,0.0017520958040221834,2.8137258970747565,2.08952287308203,-1.7410263222063243,1.4759142586185408,-1.542336943650121,0.0,2.0224515662505875
678.0,0.06436124894981117,-1.0885209291672293,0.31356754144379223,-1.034113094370777,-0.13893932300491643,0.3232868607286644,-0.5245701041247736,-0.22996965745153755,0.5832918403865316,0.06644557411218542,-0.8097440432315588,1.0,-0.4494899112060283
2547.0,0.31264944473245637,0.5536010094821824,-0.2643081500981144,0.6903788260957463,0.14341309711258007,1.8023467793820187,1.276668745443318,0.8155329458635945,-0.4421426431103164,0.04441907273747212,-0.2399495651282334,1.0,2.0224515662505875
127.0,-0.5563592405068041,-0.2674599598425235,-0.2643081500981144,-0.19191936577084703,-0.025998354957917826,-1.2843869638945467,-0.23637188819387894,0.2547004235554972,-0.30541804531073646,0.04441907273747212,-0.7283448320739412,1.0,-0.4494899112060283
3707.0,-2.2943766109853274,-1.2058153533564726,2.2398198465834818,-0.9940086311041136,-0.7036441632399094,-0.7056243870301907,-0.5726031401132561,-1.19930981946553,2.0189001172821195,-0.90991105118324,0.24844570181747572,1.0,-0.4494899112060283
3853.0,0.6850817384064264,0.670895433671426,-0.6495586111260521,1.8333560291956508,0.5951769693005745,2.0595745913217325,1.70896606933966,1.7329441706268802,-0.8523164365090563,1.8576463081868262,-0.8097440432315588,0.0,2.0224515662505875
928.0,0.31264944473245637,-0.15016553565327975,-1.3237469179249433,0.34949088832910774,0.7081179373475731,1.1592772495327341,1.156586155472112,0.6701319215614995,-0.16869344751115656,0.33071810991368605,-0.6469456209163233,0.0,-0.8026244079855449
2532.0,2.174810913102302,-1.0885209291672293,-0.456933380612083,-1.1343742525374352,-0.36482125909891366,-0.6413174340452622,-1.4612143059001814,-1.046984936863328,-1.3308525288075843,-1.0053440635753113,0.4926433352903289,0.0,-1.1557589047650614
608.0,0.43679354262378006,0.4363065852929385,0.21725492618680767,0.14896857199579128,0.42576551723007655,0.6448216256533066,0.940437493523941,0.4970354640590146,-0.30541804531073646,0.42615112230575736,-0.6469456209163233,0.0,0.2567790823530048
3207.0,-0.43221514261548144,-0.15016553565327975,0.12094231092982367,-1.0140608627374454,-2.1696179284899517,-0.6413174340452622,1.0845366014893882,-0.6592488720577155,0.7200164381861115,-0.2418799644387413,0.16704649065985658,0.0,0.2567790823530048
4036.0,0.31264944473245637,0.670895433671426,-1.4200595331819277,-0.031501512704193796,3.1363487503580427,-0.5127035280754054,0.6522392775930463,0.23392884865517594,-1.9461132189056956,0.04441907273747212,-0.8097440432315588,0.0,0.2567790823530048
4369.0,-0.8046474362894503,0.9054842820499129,-0.7458712263830366,2.3948185149289376,0.7081179373475731,-0.4483965750904769,1.0365035655009058,1.8679594074788337,-0.37378034421052797,1.2850482338343983,-0.9725424655467942,1.0,0.2567790823530048
3373.0,-0.05978284894151254,0.08442331272520782,2.6250703076114186,-1.0742175576374402,0.400897782138647,0.45190076669852136,-0.2844049241823614,-0.22996965745153755,-0.6472295398096879,-0.43274598922288393,-1.135340887862031,1.0,1.3161825726915544
8.0,-0.5563592405068041,0.20171773691445097,-1.1311216874109744,0.6402482470124171,0.14341309711258007,0.06605904878895062,-0.4765370681362912,-0.25074123235182033,-1.3308525288075843,-1.387076113143596,0.35697798336094,1.0,-0.4494899112060283
3543.0,-0.5563592405068041,0.5536010094821824,-0.6495586111260521,0.28933419342911293,-2.169053223649717,1.1592772495327341,0.9884705295124235,0.37240601465720236,-0.30541804531073646,0.13985208512954342,-0.7283448320739412,0.0,0.2567790823530048
1581.0,-1.1770797299634193,0.5536010094821824,-0.6495586111260521,-0.9940086311041136,1.0469408414885688,-1.1557730579246899,0.05182632773701574,-0.8184976129600249,0.3782049436871632,-1.1962100883594537,0.16704649065985658,0.0,-0.4494899112060283
1886.0,-0.18392694683283514,-0.3847543840317673,-0.6495586111260521,1.231789080195701,0.8210589053945717,0.5805146726683782,1.0365035655009058,1.3694416098716233,1.6087263238833795,-0.6236120140070266,-0.6469456209163233,0.0,0.2567790823530048
15.0,-0.5563592405068041,0.31901216110369474,-0.2643081500981144,-0.8436168938541261,-0.025998354957917826,-1.7345356347890457,1.70896606933966,-0.12611178295000813,0.10475574808800331,1.2850482338343983,-0.4841471986010865,1.0,2.0224515662505875
1544.0,-0.05978284894151254,-0.3847543840317673,0.21725492618680767,-0.01144928107086202,0.5387064852770753,0.5805146726683782,0.7963383855584937,0.11622325755347081,0.7200164381861115,0.6170171470899001,0.004248068344621164,1.0,0.2567790823530048
1489.0,1.554090423645687,-0.9712265049779856,2.4324450770974497,2.043904461345633,0.5951769693005745,0.837742484608092,1.0124870475066647,2.262619330584515,0.10475574808800331,1.2850482338343983,-1.135340887862031,1.0,0.2567790823530048
2115.0,1.181658129971718,1.8438396755638626,1.5656315397845901,1.3119980067290278,-0.30835077507541436,0.13036600177387905,0.46010713363911654,0.4970354640590146,-0.30541804531073646,-1.2916431007515252,0.6554417576055657,1.0,0.2567790823530048
